income_bound_l,income_bound_r,educ_bound_l,educ_bound_r,age_bound_l,age_bound_r,value
5.0,6.0,15.0,16.0,50.0,55.0,4.730283992592818
11.0,12.000000099999999,14.0,15.0,55.0,60.0,776.8631570442718
5.0,6.0,2.0,3.0,35.0,40.0,1.2233211464144589
4.0,5.0,5.0,6.0,35.0,40.0,-2.1137011801158363
8.0,9.0,4.0,5.0,45.0,50.0,102.30225591718525
2.0,3.0,14.0,15.0,45.0,50.0,-0.6839982515636667
10.0,11.0,16.0,17.000000100000001,70.0,75.0,51.94927720910744
9.0,10.0,2.0,3.0,20.0,25.0,12.017482269538394
10.0,11.0,14.0,15.0,60.0,65.0,460.35167785749235
10.0,11.0,6.0,7.0,20.0,25.0,49.06586110820338
5.0,6.0,8.0,9.0,60.0,65.0,0.07019991188688113
5.0,6.0,9.0,10.0,55.0,60.0,14.968931615054782
4.0,5.0,8.0,9.0,85.0,90.0,-1.1781515981245736
10.0,11.0,3.0,4.0,20.0,25.0,4.333720973779827
0.0,1.0,2.0,3.0,40.0,45.0,11.796882459287897
5.0,6.0,9.0,10.0,60.0,65.0,16.3769207037935
4.0,5.0,1.0,2.0,30.0,35.0,1.061515945967872
1.0,2.0,1.0,2.0,60.0,65.0,0.983560219516986
1.0,2.0,4.0,5.0,20.0,25.0,-2.076167053931295
11.0,12.000000099999999,13.0,14.0,55.0,60.0,757.190320063408
11.0,12.000000099999999,16.0,17.000000100000001,60.0,65.0,172.7469958998294
3.0,4.0,15.0,16.0,30.0,35.0,2.090750925825202
10.0,11.0,1.0,2.0,50.0,55.0,55.95974221916559
6.0,7.0,6.0,7.0,45.0,50.0,0.36811560548264
7.0,8.0,4.0,5.0,90.0,95.0,9.778704253916665
9.0,10.0,1.0,2.0,15.0,20.0,4.901298995302537
10.0,11.0,5.0,6.0,45.0,50.0,94.40902484066628
2.0,3.0,5.0,6.0,55.0,60.0,3.6151471285054093
10.0,11.0,2.0,3.0,20.0,25.0,4.199167295574619
0.0,1.0,2.0,3.0,15.0,20.0,5.304300607758607
4.0,5.0,11.0,12.0,45.0,50.0,6.106214488456082
8.0,9.0,8.0,9.0,45.0,50.0,52.34038403505825
4.0,5.0,15.0,16.0,50.0,55.0,7.115785241206784
11.0,12.000000099999999,15.0,16.0,90.0,95.0,5.924341931958613
5.0,6.0,7.0,8.0,60.0,65.0,1.8661521659985787
9.0,10.0,2.0,3.0,30.0,35.0,18.347744008522962
4.0,5.0,13.0,14.0,25.0,30.0,4.9258077990653355
8.0,9.0,2.0,3.0,15.0,20.0,5.731064931246548
0.0,1.0,1.0,2.0,75.0,80.0,23.325719955503164
6.0,7.0,9.0,10.0,35.0,40.0,84.9876295722637
6.0,7.0,14.0,15.0,75.0,80.0,0.33328892612609684
8.0,9.0,16.0,17.000000100000001,75.0,80.0,-3.5341703412600634
7.0,8.0,6.0,7.0,50.0,55.0,4.95704819090817
11.0,12.000000099999999,8.0,9.0,90.0,95.0,0.7183013600439094
9.0,10.0,10.0,11.0,75.0,80.0,189.22381297850126
0.0,1.0,16.0,17.000000100000001,70.0,75.0,3.5999505884467
9.0,10.0,11.0,12.0,40.0,45.0,650.3650889663619
0.0,1.0,11.0,12.0,85.0,90.0,13.244646739574057
6.0,7.0,9.0,10.0,65.0,70.0,5.970251061764167
6.0,7.0,11.0,12.0,25.0,30.0,20.063733816638035
4.0,5.0,12.0,13.0,35.0,40.0,9.747450488920206
6.0,7.0,4.0,5.0,35.0,40.0,6.985964418663127
9.0,10.0,11.0,12.0,90.0,95.0,71.1413803422485
4.0,5.0,6.0,7.0,55.0,60.0,2.816281225767233
11.0,12.000000099999999,16.0,17.000000100000001,25.0,30.0,26.776870647160425
8.0,9.0,7.0,8.0,50.0,55.0,35.749304480304524
11.0,12.000000099999999,10.0,11.0,55.0,60.0,120.97239168399834
6.0,7.0,2.0,3.0,45.0,50.0,6.702669277794551
3.0,4.0,11.0,12.0,55.0,60.0,0.19628869603157417
7.0,8.0,2.0,3.0,75.0,80.0,2.445659104465208
7.0,8.0,6.0,7.0,15.0,20.0,59.25863362778017
9.0,10.0,9.0,10.0,45.0,50.0,1334.7061622966924
9.0,10.0,3.0,4.0,65.0,70.0,76.378313325203
9.0,10.0,13.0,14.0,60.0,65.0,257.6591888549577
0.0,1.0,13.0,14.0,25.0,30.0,343.88175864595746
7.0,8.0,14.0,15.0,60.0,65.0,19.589689720583088
9.0,10.0,1.0,2.0,35.0,40.0,81.16106103976273
8.0,9.0,16.0,17.000000100000001,45.0,50.0,10.703478636027409
4.0,5.0,15.0,16.0,35.0,40.0,-5.410968274959959
0.0,1.0,6.0,7.0,15.0,20.0,105.82205986221992
9.0,10.0,6.0,7.0,30.0,35.0,132.19297441742128
0.0,1.0,5.0,6.0,65.0,70.0,10.70545909181011
5.0,6.0,12.0,13.0,55.0,60.0,4.774067384236325
6.0,7.0,13.0,14.0,20.0,25.0,45.18268271670165
11.0,12.000000099999999,10.0,11.0,75.0,80.0,24.126640765222916
8.0,9.0,9.0,10.0,35.0,40.0,552.5565071456784
0.0,1.0,1.0,2.0,80.0,85.0,16.450438481913963
8.0,9.0,16.0,17.000000100000001,20.0,25.0,0.20376073863507183
6.0,7.0,4.0,5.0,85.0,90.0,-0.3130774833654324
8.0,9.0,10.0,11.0,85.0,90.0,12.367691437896319
7.0,8.0,7.0,8.0,35.0,40.0,11.062766399697045
6.0,7.0,9.0,10.0,15.0,20.0,162.11171817631148
4.0,5.0,4.0,5.0,55.0,60.0,2.599962641763595
9.0,10.0,11.0,12.0,85.0,90.0,140.37734457265458
11.0,12.000000099999999,16.0,17.000000100000001,50.0,55.0,358.58997256761467
9.0,10.0,4.0,5.0,15.0,20.0,13.54970226559513
7.0,8.0,6.0,7.0,35.0,40.0,9.586530486568622
3.0,4.0,12.0,13.0,45.0,50.0,-2.184225612513748
3.0,4.0,9.0,10.0,50.0,55.0,4.14086164998567
2.0,3.0,13.0,14.0,20.0,25.0,-5.053348382378682
10.0,11.0,13.0,14.0,35.0,40.0,2520.7941467202913
3.0,4.0,10.0,11.0,15.0,20.0,2.1656320106333795
4.0,5.0,7.0,8.0,70.0,75.0,4.421170875911754
6.0,7.0,4.0,5.0,90.0,95.0,3.6732923277811054
9.0,10.0,11.0,12.0,70.0,75.0,386.41573867361257
0.0,1.0,4.0,5.0,75.0,80.0,33.51025982548844
8.0,9.0,5.0,6.0,55.0,60.0,47.58843687722188
6.0,7.0,8.0,9.0,60.0,65.0,10.11697883618361
0.0,1.0,14.0,15.0,55.0,60.0,51.61682664073746
6.0,7.0,8.0,9.0,15.0,20.0,29.27870571589314
8.0,9.0,13.0,14.0,75.0,80.0,70.19907347133572
8.0,9.0,3.0,4.0,50.0,55.0,49.769374177645894
6.0,7.0,14.0,15.0,40.0,45.0,21.30525823800708
9.0,10.0,1.0,2.0,80.0,85.0,46.878737789341805
10.0,11.0,16.0,17.000000100000001,25.0,30.0,71.74923673390252
7.0,8.0,14.0,15.0,20.0,25.0,7.812062996860163
11.0,12.000000099999999,14.0,15.0,70.0,75.0,118.43254851802268
7.0,8.0,4.0,5.0,85.0,90.0,14.265225517432677
9.0,10.0,4.0,5.0,65.0,70.0,200.70763136510016
7.0,8.0,8.0,9.0,25.0,30.0,15.482093337962203
11.0,12.000000099999999,6.0,7.0,25.0,30.0,6.182765528532035
6.0,7.0,10.0,11.0,45.0,50.0,8.753387813496625
7.0,8.0,11.0,12.0,35.0,40.0,52.40814328592942
4.0,5.0,8.0,9.0,40.0,45.0,0.3419339596461739
1.0,2.0,9.0,10.0,40.0,45.0,1.2571450808519697
2.0,3.0,9.0,10.0,60.0,65.0,-0.949807650360768
9.0,10.0,12.0,13.0,85.0,90.0,33.87457754600351
7.0,8.0,7.0,8.0,60.0,65.0,12.808351947114192
9.0,10.0,4.0,5.0,35.0,40.0,105.4174029431721
11.0,12.000000099999999,15.0,16.0,40.0,45.0,381.54889466339296
7.0,8.0,5.0,6.0,25.0,30.0,11.041663860006697
11.0,12.000000099999999,5.0,6.0,90.0,95.0,2.6642272657705997
8.0,9.0,8.0,9.0,70.0,75.0,143.7964057762453
7.0,8.0,9.0,10.0,90.0,95.0,16.87749282303924
0.0,1.0,6.0,7.0,80.0,85.0,21.43590095296399
8.0,9.0,12.0,13.0,35.0,40.0,137.82781196654312
8.0,9.0,8.0,9.0,75.0,80.0,118.71605281197989
9.0,10.0,13.0,14.0,15.0,20.0,1.7566187760918242
5.0,6.0,9.0,10.0,50.0,55.0,14.947456898857595
0.0,1.0,1.0,2.0,90.0,95.0,10.214369828719313
11.0,12.000000099999999,15.0,16.0,45.0,50.0,396.84029840135844
9.0,10.0,7.0,8.0,80.0,85.0,131.57367489097095
8.0,9.0,2.0,3.0,70.0,75.0,40.355360071781085
5.0,6.0,4.0,5.0,50.0,55.0,-1.627878644716899
11.0,12.000000099999999,9.0,10.0,55.0,60.0,376.51328176961067
8.0,9.0,16.0,17.000000100000001,85.0,90.0,5.9727974132242805
2.0,3.0,9.0,10.0,45.0,50.0,3.129020457384863
10.0,11.0,6.0,7.0,90.0,95.0,10.274066263621988
3.0,4.0,13.0,14.0,25.0,30.0,6.106381747988405
9.0,10.0,4.0,5.0,30.0,35.0,74.77667875800219
0.0,1.0,3.0,4.0,80.0,85.0,19.538914373568264
5.0,6.0,10.0,11.0,30.0,35.0,3.715135837086838
6.0,7.0,5.0,6.0,55.0,60.0,5.787133165176812
10.0,11.0,13.0,14.0,75.0,80.0,308.09600838201777
5.0,6.0,14.0,15.0,45.0,50.0,1.8903664332928867
7.0,8.0,2.0,3.0,45.0,50.0,1.6355503913566443
9.0,10.0,9.0,10.0,75.0,80.0,1774.5324578353398
2.0,3.0,15.0,16.0,70.0,75.0,2.6651861600755584
10.0,11.0,6.0,7.0,35.0,40.0,128.11207881002193
6.0,7.0,5.0,6.0,50.0,55.0,-1.1067526684666196
4.0,5.0,8.0,9.0,35.0,40.0,0.30159498836314524
8.0,9.0,8.0,9.0,65.0,70.0,109.33987214073716
4.0,5.0,6.0,7.0,35.0,40.0,-2.512589463752563
0.0,1.0,10.0,11.0,90.0,95.0,4.882968479771257
0.0,1.0,6.0,7.0,35.0,40.0,58.31625160112957
6.0,7.0,1.0,2.0,45.0,50.0,5.848965222738656
7.0,8.0,1.0,2.0,75.0,80.0,4.244720920711185
9.0,10.0,16.0,17.000000100000001,65.0,70.0,20.17430463175609
8.0,9.0,10.0,11.0,75.0,80.0,53.211513562176286
5.0,6.0,12.0,13.0,60.0,65.0,1.4923177098223737
10.0,11.0,15.0,16.0,60.0,65.0,72.46881744501584
10.0,11.0,3.0,4.0,85.0,90.0,6.732575219604964
10.0,11.0,11.0,12.0,90.0,95.0,27.975618821952423
9.0,10.0,14.0,15.0,85.0,90.0,36.67634726179447
11.0,12.000000099999999,11.0,12.0,80.0,85.0,39.61464793890182
4.0,5.0,11.0,12.0,40.0,45.0,-1.1264671764055945
6.0,7.0,4.0,5.0,20.0,25.0,4.516625942938379
9.0,10.0,4.0,5.0,70.0,75.0,255.91503789547875
0.0,1.0,5.0,6.0,15.0,20.0,58.19007686143283
9.0,10.0,8.0,9.0,30.0,35.0,217.54901576574
5.0,6.0,15.0,16.0,45.0,50.0,-5.803936508619292
4.0,5.0,3.0,4.0,25.0,30.0,-0.6891451060899978
7.0,8.0,7.0,8.0,20.0,25.0,24.503226674846413
5.0,6.0,2.0,3.0,45.0,50.0,2.5662189404385707
7.0,8.0,10.0,11.0,50.0,55.0,16.98721694524992
7.0,8.0,1.0,2.0,40.0,45.0,5.35001602069593
7.0,8.0,2.0,3.0,80.0,85.0,1.0823753061416
0.0,1.0,11.0,12.0,90.0,95.0,12.667180128808225
6.0,7.0,8.0,9.0,50.0,55.0,10.107291615585448
10.0,11.0,15.0,16.0,50.0,55.0,148.4047961778114
7.0,8.0,3.0,4.0,90.0,95.0,2.629207460291955
6.0,7.0,2.0,3.0,50.0,55.0,4.4779697237848595
9.0,10.0,10.0,11.0,90.0,95.0,36.94399410716028
6.0,7.0,10.0,11.0,80.0,85.0,2.6645259596107658
6.0,7.0,1.0,2.0,40.0,45.0,3.4239674333513004
4.0,5.0,4.0,5.0,40.0,45.0,1.6648058273880038
8.0,9.0,11.0,12.0,85.0,90.0,40.03513302303579
6.0,7.0,8.0,9.0,85.0,90.0,0.9563037855764454
6.0,7.0,13.0,14.0,90.0,95.0,2.321045592164963
11.0,12.000000099999999,8.0,9.0,25.0,30.0,9.285570645532827
9.0,10.0,8.0,9.0,40.0,45.0,221.82940444752606
3.0,4.0,15.0,16.0,55.0,60.0,3.1852821179215054
7.0,8.0,13.0,14.0,75.0,80.0,10.079383564257647
1.0,2.0,12.0,13.0,90.0,95.0,-0.10982052830084088
8.0,9.0,3.0,4.0,15.0,20.0,14.781331275612647
7.0,8.0,13.0,14.0,55.0,60.0,34.06011665399447
9.0,10.0,12.0,13.0,75.0,80.0,92.92485896716185
7.0,8.0,4.0,5.0,20.0,25.0,4.437931444259488
11.0,12.000000099999999,15.0,16.0,85.0,90.0,23.175776757623705
9.0,10.0,7.0,8.0,70.0,75.0,154.7990186630129
2.0,3.0,4.0,5.0,40.0,45.0,1.0425653774360233
8.0,9.0,16.0,17.000000100000001,35.0,40.0,9.426812087551117
8.0,9.0,15.0,16.0,55.0,60.0,8.134971718256857
5.0,6.0,15.0,16.0,40.0,45.0,1.845621825993167
7.0,8.0,5.0,6.0,70.0,75.0,8.529477772431575
4.0,5.0,11.0,12.0,35.0,40.0,-0.17147153673499904
11.0,12.000000099999999,8.0,9.0,50.0,55.0,28.297194363811222
9.0,10.0,12.0,13.0,40.0,45.0,455.42801781278007
0.0,1.0,12.0,13.0,20.0,25.0,96.04607394292043
0.0,1.0,5.0,6.0,35.0,40.0,56.50754293046161
7.0,8.0,10.0,11.0,60.0,65.0,11.753110184346491
7.0,8.0,9.0,10.0,70.0,75.0,75.39215731690034
11.0,12.000000099999999,2.0,3.0,50.0,55.0,-0.25587231532815924
10.0,11.0,7.0,8.0,90.0,95.0,2.506623810448465
7.0,8.0,12.0,13.0,75.0,80.0,1.1081569802795306
0.0,1.0,6.0,7.0,70.0,75.0,24.799994380561287
0.0,1.0,1.0,2.0,85.0,90.0,19.638972751644747
6.0,7.0,13.0,14.0,85.0,90.0,8.386516669811208
0.0,1.0,10.0,11.0,35.0,40.0,109.54363313759808
8.0,9.0,5.0,6.0,90.0,95.0,27.28438295314007
8.0,9.0,4.0,5.0,65.0,70.0,125.15063708004392
7.0,8.0,1.0,2.0,35.0,40.0,10.459333039648293
11.0,12.000000099999999,6.0,7.0,35.0,40.0,9.785978102794008
7.0,8.0,6.0,7.0,65.0,70.0,14.97501148808389
9.0,10.0,2.0,3.0,50.0,55.0,56.89782861253688
1.0,2.0,9.0,10.0,25.0,30.0,2.2147472404112154
11.0,12.000000099999999,9.0,10.0,75.0,80.0,80.74881968584047
0.0,1.0,1.0,2.0,55.0,60.0,37.62218634887592
10.0,11.0,4.0,5.0,15.0,20.0,3.501604673840111
8.0,9.0,11.0,12.0,55.0,60.0,122.55951090922919
7.0,8.0,6.0,7.0,45.0,50.0,8.365216571572534
10.0,11.0,9.0,10.0,60.0,65.0,1459.1332043514979
9.0,10.0,14.0,15.0,90.0,95.0,13.77747386091965
6.0,7.0,1.0,2.0,70.0,75.0,1.089265844799657
5.0,6.0,6.0,7.0,75.0,80.0,4.980418261596172
3.0,4.0,4.0,5.0,85.0,90.0,-0.4181550440135877
10.0,11.0,5.0,6.0,40.0,45.0,83.4959714379963
8.0,9.0,4.0,5.0,90.0,95.0,83.98205299960406
8.0,9.0,15.0,16.0,50.0,55.0,5.541463990231643
10.0,11.0,4.0,5.0,40.0,45.0,68.58352484069759
9.0,10.0,13.0,14.0,85.0,90.0,100.48314889878186
8.0,9.0,9.0,10.0,30.0,35.0,530.3958999575083
4.0,5.0,15.0,16.0,30.0,35.0,0.8798180924392425
5.0,6.0,6.0,7.0,40.0,45.0,8.516987670739603
4.0,5.0,6.0,7.0,25.0,30.0,1.0558245549462724
10.0,11.0,16.0,17.000000100000001,65.0,70.0,57.08458451933818
1.0,2.0,11.0,12.0,20.0,25.0,3.5805259243106295
10.0,11.0,15.0,16.0,80.0,85.0,47.71982962763375
0.0,1.0,10.0,11.0,60.0,65.0,50.07872324483823
8.0,9.0,3.0,4.0,65.0,70.0,77.9428073347881
0.0,1.0,12.0,13.0,50.0,55.0,100.13022065286593
0.0,1.0,5.0,6.0,80.0,85.0,22.836180020054243
11.0,12.000000099999999,12.0,13.0,80.0,85.0,7.602365820963148
0.0,1.0,6.0,7.0,65.0,70.0,12.208169633179033
7.0,8.0,5.0,6.0,20.0,25.0,14.889870654367385
5.0,6.0,5.0,6.0,30.0,35.0,6.90235854242562
5.0,6.0,7.0,8.0,40.0,45.0,2.3672804420859044
7.0,8.0,15.0,16.0,65.0,70.0,1.1463117092329222
2.0,3.0,9.0,10.0,20.0,25.0,-0.3363103809735495
6.0,7.0,6.0,7.0,55.0,60.0,5.447572203892568
6.0,7.0,8.0,9.0,70.0,75.0,1.42852995869686
9.0,10.0,16.0,17.000000100000001,70.0,75.0,17.971469586680634
8.0,9.0,1.0,2.0,25.0,30.0,30.769121031251778
7.0,8.0,11.0,12.0,50.0,55.0,28.513457786276934
8.0,9.0,5.0,6.0,45.0,50.0,35.13952226520958
1.0,2.0,13.0,14.0,50.0,55.0,-8.86625617494026
8.0,9.0,15.0,16.0,70.0,75.0,12.99488135088546
10.0,11.0,5.0,6.0,15.0,20.0,6.351668069403779
6.0,7.0,12.0,13.0,45.0,50.0,6.067122560535692
2.0,3.0,6.0,7.0,55.0,60.0,-0.04181035485217488
11.0,12.000000099999999,15.0,16.0,35.0,40.0,371.27578540902624
8.0,9.0,2.0,3.0,55.0,60.0,32.314873433350265
0.0,1.0,6.0,7.0,20.0,25.0,64.8296837283411
11.0,12.000000099999999,11.0,12.0,40.0,45.0,481.6363934437084
7.0,8.0,12.0,13.0,35.0,40.0,39.19432264870431
10.0,11.0,2.0,3.0,90.0,95.0,3.827048162485813
3.0,4.0,13.0,14.0,20.0,25.0,1.942470736927928
4.0,5.0,9.0,10.0,90.0,95.0,1.6396326987891519
8.0,9.0,6.0,7.0,50.0,55.0,56.081846510823326
8.0,9.0,14.0,15.0,85.0,90.0,8.151992655747321
5.0,6.0,1.0,2.0,45.0,50.0,1.1924314600001673
9.0,10.0,16.0,17.000000100000001,80.0,85.0,6.993377417269043
11.0,12.000000099999999,5.0,6.0,80.0,85.0,4.8095361136882
11.0,12.000000099999999,6.0,7.0,45.0,50.0,15.523746298310275
0.0,1.0,4.0,5.0,55.0,60.0,66.2460686905817
7.0,8.0,9.0,10.0,60.0,65.0,100.1464957136522
6.0,7.0,10.0,11.0,55.0,60.0,1.6404095803516885
8.0,9.0,13.0,14.0,80.0,85.0,64.3699530978909
5.0,6.0,11.0,12.0,75.0,80.0,-0.06254642002372268
3.0,4.0,13.0,14.0,45.0,50.0,2.1860312920781353
3.0,4.0,11.0,12.0,15.0,20.0,0.9094256060881236
0.0,1.0,8.0,9.0,50.0,55.0,66.81777574674122
9.0,10.0,5.0,6.0,60.0,65.0,105.72060814961438
7.0,8.0,4.0,5.0,30.0,35.0,8.661616323757318
7.0,8.0,11.0,12.0,85.0,90.0,6.269552878129575
11.0,12.000000099999999,8.0,9.0,70.0,75.0,8.411957227783738
8.0,9.0,7.0,8.0,25.0,30.0,62.74384349890657
5.0,6.0,3.0,4.0,35.0,40.0,1.468945359405392
0.0,1.0,11.0,12.0,65.0,70.0,27.89907859650219
10.0,11.0,3.0,4.0,25.0,30.0,18.6958585323524
11.0,12.000000099999999,4.0,5.0,70.0,75.0,12.57653283070622
4.0,5.0,11.0,12.0,80.0,85.0,1.8478439959439754
3.0,4.0,4.0,5.0,15.0,20.0,3.9543915841636688
6.0,7.0,2.0,3.0,65.0,70.0,3.369065275472061
8.0,9.0,8.0,9.0,85.0,90.0,50.691795470522955
9.0,10.0,6.0,7.0,20.0,25.0,126.23233602790228
0.0,1.0,2.0,3.0,45.0,50.0,15.955815317145401
7.0,8.0,5.0,6.0,45.0,50.0,7.2234885854197435
4.0,5.0,11.0,12.0,15.0,20.0,3.6040721501469353
8.0,9.0,12.0,13.0,80.0,85.0,29.641005648975504
8.0,9.0,5.0,6.0,50.0,55.0,59.33915109269204
3.0,4.0,13.0,14.0,30.0,35.0,3.1685230020509447
9.0,10.0,3.0,4.0,55.0,60.0,60.93825093796569
9.0,10.0,15.0,16.0,80.0,85.0,36.55233147066049
0.0,1.0,15.0,16.0,20.0,25.0,8.51179261310443
5.0,6.0,12.0,13.0,35.0,40.0,3.826385105087357
0.0,1.0,2.0,3.0,65.0,70.0,8.670978831022579
9.0,10.0,15.0,16.0,35.0,40.0,51.06751499547285
0.0,1.0,5.0,6.0,85.0,90.0,13.648004874312932
7.0,8.0,10.0,11.0,35.0,40.0,27.353483930168338
6.0,7.0,3.0,4.0,20.0,25.0,2.130375158691667
4.0,5.0,12.0,13.0,60.0,65.0,1.2118739171534494
9.0,10.0,5.0,6.0,70.0,75.0,227.92123123807443
5.0,6.0,14.0,15.0,25.0,30.0,6.069964414517241
11.0,12.000000099999999,12.0,13.0,35.0,40.0,291.5969856766844
0.0,1.0,4.0,5.0,85.0,90.0,28.16482193455128
5.0,6.0,3.0,4.0,45.0,50.0,1.3347064230407435
11.0,12.000000099999999,7.0,8.0,85.0,90.0,0.26736805355401294
7.0,8.0,11.0,12.0,80.0,85.0,7.142573341570309
9.0,10.0,9.0,10.0,90.0,95.0,331.6892607993454
2.0,3.0,7.0,8.0,70.0,75.0,-0.2719100447517633
2.0,3.0,10.0,11.0,40.0,45.0,-10.820388637648232
8.0,9.0,4.0,5.0,40.0,45.0,72.9743053838643
11.0,12.000000099999999,11.0,12.0,60.0,65.0,183.76762307612054
0.0,1.0,6.0,7.0,45.0,50.0,42.431080571768355
0.0,1.0,6.0,7.0,60.0,65.0,46.32343219528501
7.0,8.0,3.0,4.0,80.0,85.0,4.695925936112378
2.0,3.0,8.0,9.0,35.0,40.0,1.7640360473817251
11.0,12.000000099999999,3.0,4.0,55.0,60.0,8.164786828152607
0.0,1.0,7.0,8.0,75.0,80.0,20.60855224971797
11.0,12.000000099999999,10.0,11.0,85.0,90.0,7.48499007915727
10.0,11.0,3.0,4.0,60.0,65.0,45.66142616093941
1.0,2.0,16.0,17.000000100000001,50.0,55.0,2.121462856245208
5.0,6.0,9.0,10.0,35.0,40.0,17.724985038680124
1.0,2.0,5.0,6.0,55.0,60.0,-0.127996378810441
10.0,11.0,8.0,9.0,60.0,65.0,154.43420525148017
8.0,9.0,11.0,12.0,30.0,35.0,166.37482771418235
5.0,6.0,5.0,6.0,35.0,40.0,3.5729141222406247
9.0,10.0,4.0,5.0,45.0,50.0,127.18049133971292
9.0,10.0,4.0,5.0,85.0,90.0,331.73681933598266
8.0,9.0,13.0,14.0,85.0,90.0,33.99166535555183
11.0,12.000000099999999,11.0,12.0,70.0,75.0,70.16796789055981
11.0,12.000000099999999,3.0,4.0,65.0,70.0,0.1797264207578193
10.0,11.0,1.0,2.0,75.0,80.0,12.732914267539547
8.0,9.0,12.0,13.0,45.0,50.0,107.44444626342704
7.0,8.0,15.0,16.0,20.0,25.0,1.5487199251702948
7.0,8.0,8.0,9.0,80.0,85.0,11.966716827502383
1.0,2.0,13.0,14.0,55.0,60.0,3.1330178720948543
9.0,10.0,1.0,2.0,45.0,50.0,90.19565230084075
8.0,9.0,11.0,12.0,50.0,55.0,137.324202360061
8.0,9.0,10.0,11.0,60.0,65.0,76.06023847565812
11.0,12.000000099999999,9.0,10.0,25.0,30.0,146.50770574838782
7.0,8.0,1.0,2.0,50.0,55.0,3.6732992995469202
7.0,8.0,8.0,9.0,70.0,75.0,10.066090652927027
5.0,6.0,3.0,4.0,25.0,30.0,0.8345332988568214
8.0,9.0,8.0,9.0,90.0,95.0,15.58462282382943
8.0,9.0,15.0,16.0,85.0,90.0,8.571927058440368
9.0,10.0,7.0,8.0,55.0,60.0,80.64632204203254
11.0,12.000000099999999,12.0,13.0,25.0,30.0,54.25731566241412
0.0,1.0,10.0,11.0,40.0,45.0,103.78317530978408
11.0,12.000000099999999,11.0,12.0,50.0,55.0,399.30098760039215
7.0,8.0,13.0,14.0,65.0,70.0,13.013544595946534
2.0,3.0,9.0,10.0,40.0,45.0,7.658359040423638
11.0,12.000000099999999,5.0,6.0,55.0,60.0,15.100553570081212
0.0,1.0,1.0,2.0,30.0,35.0,42.10305128483979
10.0,11.0,15.0,16.0,40.0,45.0,199.97970659641828
8.0,9.0,16.0,17.000000100000001,70.0,75.0,6.893212139626757
5.0,6.0,11.0,12.0,45.0,50.0,3.9062945242189016
9.0,10.0,8.0,9.0,45.0,50.0,173.51070213697687
7.0,8.0,14.0,15.0,30.0,35.0,22.869417736075448
11.0,12.000000099999999,13.0,14.0,75.0,80.0,111.19485651742434
3.0,4.0,11.0,12.0,30.0,35.0,2.1636888013970177
7.0,8.0,2.0,3.0,55.0,60.0,2.973186331032832
5.0,6.0,13.0,14.0,25.0,30.0,6.977323984155506
9.0,10.0,2.0,3.0,15.0,20.0,3.8320995542342775
7.0,8.0,6.0,7.0,25.0,30.0,9.440963334729112
6.0,7.0,7.0,8.0,85.0,90.0,2.768162375224128
9.0,10.0,15.0,16.0,70.0,75.0,62.41396690139164
3.0,4.0,11.0,12.0,35.0,40.0,3.3245811832197187
6.0,7.0,1.0,2.0,80.0,85.0,0.7699806040011126
9.0,10.0,1.0,2.0,75.0,80.0,69.89587843110762
3.0,4.0,12.0,13.0,60.0,65.0,0.24372822930801863
8.0,9.0,11.0,12.0,90.0,95.0,16.075549881017313
7.0,8.0,11.0,12.0,75.0,80.0,19.214749461630934
11.0,12.000000099999999,13.0,14.0,50.0,55.0,1293.6977012829923
10.0,11.0,6.0,7.0,70.0,75.0,73.13285682925304
0.0,1.0,3.0,4.0,25.0,30.0,21.969211041654646
6.0,7.0,1.0,2.0,35.0,40.0,1.1043034993001666
7.0,8.0,4.0,5.0,50.0,55.0,11.731880970772208
10.0,11.0,10.0,11.0,30.0,35.0,756.1829058309954
7.0,8.0,14.0,15.0,50.0,55.0,24.166315099455726
3.0,4.0,13.0,14.0,60.0,65.0,3.2739489398659773
0.0,1.0,14.0,15.0,60.0,65.0,38.969611004011405
8.0,9.0,16.0,17.000000100000001,80.0,85.0,3.4786449812194493
6.0,7.0,12.0,13.0,50.0,55.0,13.474159134590195
8.0,9.0,4.0,5.0,20.0,25.0,42.30352399076041
7.0,8.0,5.0,6.0,85.0,90.0,5.827867179160331
9.0,10.0,7.0,8.0,50.0,55.0,67.5036248910479
0.0,1.0,11.0,12.0,80.0,85.0,20.475850737422597
11.0,12.000000099999999,1.0,2.0,55.0,60.0,3.918472032722113
8.0,9.0,10.0,11.0,50.0,55.0,76.91072150466239
4.0,5.0,4.0,5.0,35.0,40.0,0.7300549244679229
0.0,1.0,8.0,9.0,65.0,70.0,17.017498879840804
0.0,1.0,1.0,2.0,45.0,50.0,35.87500394321178
9.0,10.0,1.0,2.0,85.0,90.0,34.64114257369489
11.0,12.000000099999999,1.0,2.0,45.0,50.0,6.124703222212054
9.0,10.0,2.0,3.0,65.0,70.0,46.41533417210296
9.0,10.0,16.0,17.000000100000001,45.0,50.0,23.173421869368212
3.0,4.0,11.0,12.0,20.0,25.0,-1.5092041122483222
9.0,10.0,8.0,9.0,35.0,40.0,242.7204381043741
7.0,8.0,14.0,15.0,25.0,30.0,25.818356990528695
10.0,11.0,13.0,14.0,55.0,60.0,965.7772433195661
9.0,10.0,6.0,7.0,15.0,20.0,60.39443193852066
11.0,12.000000099999999,13.0,14.0,25.0,30.0,763.67962235178
